Id,SalePrice
1461,126023.84387281221
1462,153581.20308424262
1463,185297.10867930276
1464,202806.47108613653
1465,165103.6253376295
1466,173220.4090827575
1467,172404.06832975723
1468,167708.63594504824
1469,182966.44256917416
1470,124628.10678860845
1471,193676.2251385113
1472,90736.35317107732
1473,101226.04621925662
1474,144650.24544326516
1475,128115.71837910711
1476,419442.76387320977
1477,254018.67274941082
1478,282150.20292322856
1479,281817.07430886413
1480,505967.99696794397
1481,313033.3987443439
1482,215174.48040639472
1483,181782.45458274797
1484,173092.8345186904
1485,179994.92211452354
1486,182575.25241491394
1487,355192.84954015457
1488,218872.38778203542
1489,222395.47690986886
1490,223928.88575386914
1491,187895.06388194996
1492,91745.15963962213
1493,164294.47849018816
1494,287487.6455572401
1495,265327.4969020552
1496,226601.40562151684
1497,178404.81335030435
1498,162748.6100856267
1499,159759.06325485732
1500,156478.15704371085
1501,170091.17470962444
1502,155975.5999707866
1503,285197.591120781
1504,246160.20089895258
1505,240960.60138389972
1506,173342.93182472308
1507,261389.83256228646
1508,181894.29344967322
1509,157926.65021951366
1510,155109.51906102523
1511,146649.32710213074
1512,172916.69155140183
1513,148122.32531471047
1514,182071.12974593177
1515,187815.15600708273
1516,154492.99709169453
1517,160811.9571752777
1518,127235.13682449987
1519,231658.34712925693
1520,136598.7642225289
1521,135193.57757758631
1522,184906.6556725849
1523,118936.55414883416
1524,122702.71279663857
1525,121998.4456948635
1526,118984.87201669528
1527,118061.84925036196
1528,132400.0966711736
1529,150343.55572550322
1530,167423.1863646777
1531,112533.00679805949
1532,90736.35317107732
1533,148765.62466554315
1534,125443.19484753856
1535,144856.92873185468
1536,108760.60545203865
1537,64122.30001861425
1538,169177.8795073312
1539,217342.6557205507
1540,95986.73171383957
1541,150850.67511018505
1542,135808.17256785618
1543,224348.78741992838
1544,92080.84061734522
1545,104701.44823787447
1546,129028.716980781
1547,139681.60244527526
1548,136280.57007026125
1549,123823.0817675727
1550,139931.121666743
1551,115614.40232242005
1552,142147.0863774794
1553,148155.36231388306
1554,114550.88779567489
1555,169183.64885384764
1556,89860.54736835988
1557,100512.96698061332
1558,92575.55974235125
1559,84165.96803938955
1560,128027.91037799978
1561,125174.04835071407
1562,122399.46613323822
1563,121056.87096359799
1564,154443.27300888294
1565,145113.257065739
1566,248116.66163983973
1567,64122.30001861425
1568,227772.87619275652
1569,145333.72799339952
1570,134171.1254194503
1571,131129.82442424964
1572,149939.3967541347
1573,243512.43477268328
1574,118387.64745654725
1575,225591.86851430289
1576,237389.86183698245
1577,184683.157076365
1578,144327.5939467242
1579,146234.1533071624
1580,182507.7719834373
1581,146797.4182473256
1582,124593.53729108795
1583,281033.26522499125
1584,217433.1170496106
1585,140191.60655413408
1586,64122.30001861425
1587,89446.57961674848
1588,152209.14882090036
1589,98195.33046326712
1590,130772.09668780873
1591,89837.0047485785
1592,123186.65208896573
1593,128376.3597722383
1594,146848.1295399825
1595,108284.32580605833
1596,240763.03879714533
1597,212084.9918028197
1598,210622.82253782538
1599,188134.54567855306
1600,173674.2802582695
1601,64122.30001861425
1602,112133.35464771309
1603,92731.99177556034
1604,306399.28220057534
1605,242897.16939361443
1606,168700.02008196764
1607,155867.59538956368
1608,208005.7620880034
1609,204618.26307652163
1610,152660.6324039484
1611,136491.42801234755
1612,167451.87998176584
1613,160902.44357509748
1614,125486.42629371054
1615,86355.09657307652
1616,64122.30001861425
1617,94079.84237332706
1618,125804.18037655752
1619,138880.15353271106
1620,172050.42247707458
1621,140246.87559731083
1622,142196.4530727542
1623,285136.93362917757
1624,212654.88177380973
1625,126004.94100057438
1626,161749.99025814593
1627,187872.4881612244
1628,277180.97160892235
1629,171153.0250436018
1630,340556.41442389623
1631,223796.8790089074
1632,230854.2387646362
1633,172562.84760748275
1634,191883.6398124041
1635,175099.3619215129
1636,154883.13553313175
1637,187835.28171298726
1638,207289.05590650148
1639,170803.36095649953
1640,262448.0306301422
1641,169617.2932805694
1642,247368.97511618186
1643,238393.7990295773
1644,240466.22799931045
1645,202081.40305968086
1646,158696.91354777303
1647,152663.07162568637
1648,129436.7190647875
1649,140184.1587073229
1650,117724.96816308287
1651,121464.00226517119
1652,90736.35317107732
1653,102857.73199807409
1654,148013.5454871038
1655,145818.3655089761
1656,151001.37516082186
1657,148013.5454871038
1658,152543.9968186514
1659,127586.5585005301
1660,147255.27003591214
1661,505967.99696794397
1662,374601.0285998316
1663,356407.04930647626
1664,505967.99696794397
1665,288961.66847324045
1666,332341.8635697342
1667,369323.05986143113
1668,322371.6996323495
1669,300672.3563005814
1670,345300.61158945115
1671,244594.4597454443
1672,505967.99696794397
1673,269612.14866669517
1674,231591.34178502954
1675,201925.55604866255
1676,205897.53584644716
1677,213529.45747795107
1678,505967.99696794397
1679,368053.46299382887
1680,353886.85673056886
1681,315109.9296865859
1682,300873.18283236807
1683,186236.09155673423
1684,170133.42035591695
1685,176682.9007916412
1686,175017.56719862134
1687,169695.9246163449
1688,197333.64023560946
1689,197109.9302711706
1690,192253.35937333223
1691,194001.00523750947
1692,278851.45639165625
1693,165862.51166960527
1694,177232.69989050354
1695,170889.81135791662
1696,258564.7609523103
1697,172592.80741213224
1698,349817.0985769003
1699,343876.48207396973
1700,264062.33924807125
1701,273852.24067438935
1702,242346.03260544682
1703,239790.56971990192
1704,285976.79172187735
1705,241771.33393654498
1706,505967.99696794397
1707,236325.0786116423
1708,223185.40627962982
1709,273624.9817632557
1710,217492.87162364257
1711,249394.58465246556
1712,294107.5855100253
1713,261486.8901472096
1714,227731.17207673143
1715,222197.50794064393
1716,189355.23592177246
1717,168222.93662566406
1718,136839.55570526287
1719,214602.34268216856
1720,248003.22791614305
1721,175401.13014146322
1722,121349.5478304243
1723,152414.11038987237
1724,195669.40947187258
1725,229434.50559860593
1726,182381.11001211187
1727,150309.8179322736
1728,169177.12657621896
1729,162698.92916176663
1730,166856.36050489522
1731,120693.34006257687
1732,129787.26718690667
1733,116273.30765459314
1734,120000.17161590877
1735,132606.8446302547
1736,115581.44201018976
1737,326286.856645824
1738,211969.78861273185
1739,283046.3533048342
1740,208153.9409550309
1741,200806.42247774947
1742,166438.52421085746
1743,164427.65416646862
1744,289540.1118171481
1745,233946.27197500126
1746,208773.72335835075
1747,201958.0849282896
1748,237407.3206434967
1749,151104.35286863078
1750,128249.32030811794
1751,256581.27043498988
1752,121278.73294004297
1753,149094.46151654876
1754,200879.64454881978
1755,159656.60331484932
1756,126671.27946619329
1757,121146.90044438308
1758,145120.77609512105
1759,172553.1930860219
1760,170068.93803048044
1761,139907.86977388052
1762,177560.91646045656
1763,171542.65688731684
1764,113969.66868454695
1765,175384.19863315157
1766,173812.87941869895
1767,222336.17205638127
1768,144981.50732437507
1769,179357.53688766327
1770,148422.55457993163
1771,125412.92829213478
1772,134363.04015363284
1773,136603.60500130214
1774,133421.88902522784
1775,146105.90784063778
1776,121487.04983241965
1777,116608.2023289944
1778,138005.865443848
1779,113642.79624616665
1780,170738.5135209092
1781,132376.44630350234
1782,92575.55974235125
1783,134315.3804248198
1784,110410.54421608019
1785,128490.81420698519
1786,144463.10604302905
1787,171551.76952593247
1788,64122.30001861425
1789,96080.62502824121
1790,84900.49932280564
1791,201169.74759378863
1792,158696.91354777303
1793,125796.35624547263
1794,145904.71907141904
1795,134120.10104323956
1796,133255.9078104625
1797,113364.32787195354
1798,123606.6536118565
1799,121042.20803609306
1800,136111.8774060615
1801,127607.17439601615
1802,142034.8475505997
1803,139315.64838633116
1804,147968.9397214699
1805,140764.35643633467
1806,116360.06662417222
1807,129371.1771063564
1808,124888.17516648592
1809,127851.84316660475
1810,146090.25610413842
1811,88798.60588155061
1812,101226.04621925662
1813,126023.84387281221
1814,90736.35317107732
1815,64122.30001861425
1816,97703.85252491279
1817,112035.77721949489
1818,151273.92873261828
1819,120821.42223087263
1820,64122.30001861425
1821,112630.7511118324
1822,148165.7055718203
1823,64122.30001861425
1824,134029.41858609125
1825,135178.62872256924
1826,95883.07315211598
1827,101226.04621925662
1828,138005.865443848
1829,114908.40611568249
1830,150458.72061627454
1831,152978.21792345666
1832,65379.15998536567
1833,138606.07994144387
1834,119253.17663643658
1835,142679.7835076908
1836,123300.57060562244
1837,93970.92112541199
1838,125394.4543024762
1839,91444.4517322379
1840,173947.00627286348
1841,141485.2996137509
1842,87571.6677352802
1843,136006.91656805555
1844,140988.7105895386
1845,138424.29138378293
1846,153097.49957753785
1847,153336.64079796016
1848,64122.30001861425
1849,104832.80172174798
1850,118267.86915913098
1851,152209.14882090036
1852,128490.81420698519
1853,132778.17877313175
1854,170616.70139972563
1855,149450.5509407719
1856,227667.61694011083
1857,164693.65022885695
1858,136737.57446369383
1859,119478.93917968446
1860,148134.89100925295
1861,119210.59167862833
1862,295661.83836897137
1863,302347.16585520416
1864,302347.16585520416
1865,362374.85650644964
1866,342411.7333966126
1867,235515.5941658099
1868,305500.55112250376
1869,209611.89846202877
1870,228897.97322137485
1871,251447.33314622665
1872,170660.4334600115
1873,240377.43820252517
1874,139376.42703472497
1875,187357.37914008237
1876,191160.58716053437
1877,211148.55950953646
1878,190271.03287058414
1879,136331.4802680271
1880,134829.13147720956
1881,242897.16939361443
1882,251483.2076625876
1883,195312.9780878111
1884,204553.76490245093
1885,258826.08427899907
1886,310740.2431756515
1887,204223.0448712767
1888,297629.6908307799
1889,178523.81928875504
1890,128964.88740916856
1891,143188.74757948384
1892,96552.44285692163
1893,129012.0825397919
1894,127644.6954010094
1895,132314.07261991876
1896,123257.78563834031
1897,117710.98742879846
1898,118353.6952626668
1899,153872.93103798613
1900,158470.20301738352
1901,173545.50872680347
1902,143581.79720196917
1903,221218.3442982998
1904,152198.84464346687
1905,197387.27789443114
1906,186557.74276396603
1907,210744.85217195904
1908,104409.35781182774
1909,133762.52901004007
1910,125528.39791575499
1911,219967.63809658762
1912,277433.0947857444
1913,148061.04348916336
1914,64122.30001861425
1915,339408.0420256882
1916,64122.30001861425
